Window,Predicted_Risks_new,raw_risk_score,final_risk_score
2025-07-15 00:00:00+00:00,Violence or Threats,1.8407585886478421,2.1203190076751577
2025-09-16 00:00:00+00:00,Enrollment Pressure,0.6351382819761487,1.012935036434512
2025-09-16 00:00:00+00:00,Infrastructure Failure,0.1411636646877123,0.26723763198598166
2025-09-16 00:00:00+00:00,No Risk,0.6151807765494998,0.9873917770366105
2025-09-16 00:00:00+00:00,Policy or Political Interference,0.658203516893472,1.0420536760419192
2025-09-16 00:00:00+00:00,Research Funding Disruption,1.5528232182897714,1.9157302633903668
2025-09-23 00:00:00+00:00,Academic Disruption,0.523190845342932,0.8652957621727392
2025-09-23 00:00:00+00:00,Controversial Public Incident,0.5989731962565517,0.9664059001544282
2025-09-23 00:00:00+00:00,DEI Program Backlash,2.7782273083984848,2.6317806586104115
2025-09-23 00:00:00+00:00,Emergency Preparedness Gaps,0.26836100988525785,0.48469294453829337
2025-09-23 00:00:00+00:00,Endowment Risk,2.178951826881593,2.3284614882793218
2025-09-23 00:00:00+00:00,Enrollment Pressure,3.266407229495712,2.832272418073192
2025-09-23 00:00:00+00:00,Faculty conflict,0.06649501031835976,0.12954439819875477
2025-09-23 00:00:00+00:00,Housing/Food Insecurity,2.4306480571746825,2.464836294326259
2025-09-23 00:00:00+00:00,Hurricane/Flood/Wildfire,1.8282782887864657,2.1120156408647492
2025-09-23 00:00:00+00:00,No Risk,3.2893950880174403,2.8408797793275866
2025-09-23 00:00:00+00:00,Policy or Political Interference,5.678016779772774,3.471512062567899
2025-09-23 00:00:00+00:00,Research Funding Disruption,7.453046562234141,3.7441031324589575
2025-09-23 00:00:00+00:00,Student Conduct Incident,0.40364629014273046,0.695067941837518
2025-09-23 00:00:00+00:00,Title IX/ADA Noncompliance,0.6875110677757491,1.078444989142415
2025-09-23 00:00:00+00:00,Violence or Threats,0.9162898784576767,1.3410599086388806
2025-09-30 00:00:00+00:00,Academic Disruption,1.6962392357758629,2.0211421947946167
2025-09-30 00:00:00+00:00,Artificial Intelligence Ethics & Governance,3.324686578075629,2.853961782759172
2025-09-30 00:00:00+00:00,Controversial Public Incident,3.4025361319812584,2.8822662461526987
2025-09-30 00:00:00+00:00,DEI Program Backlash,5.123264971859722,3.360282628750004
2025-09-30 00:00:00+00:00,Endowment Risk,2.3090198539614675,2.400717738833407
2025-09-30 00:00:00+00:00,Enrollment Pressure,0.07032632865484739,0.13680428020136245
2025-09-30 00:00:00+00:00,Extreme Weather Events,2.4316289448144985,2.465340531520831
2025-09-30 00:00:00+00:00,Grant Mismanagement,0.12898858873530328,0.24531979577240065
2025-09-30 00:00:00+00:00,Labor Dispute,2.571282269094784,2.535140160472426
2025-09-30 00:00:00+00:00,No Risk,3.172645969482777,2.7964427769251867
2025-09-30 00:00:00+00:00,Policy or Political Interference,5.608129815552809,3.4583374607516992
2025-09-30 00:00:00+00:00,Research Funding Disruption,7.763586501626669,3.782102143532489
2025-09-30 00:00:00+00:00,Revenue Loss,4.0786911636262175,3.0999260051736615
2025-09-30 00:00:00+00:00,Student Conduct Incident,0.9785893960574745,1.4065894025414116
2025-09-30 00:00:00+00:00,Title IX/ADA Noncompliance,0.36049842757088585,0.6301321897195
2025-09-30 00:00:00+00:00,Transportation/Access Disruption,0.2645819962781352,0.4785207974195252
2025-09-30 00:00:00+00:00,Vendor Cyber Exposure,2.558255049669128,2.5287920681623883
2025-09-30 00:00:00+00:00,Violence or Threats,2.3022407588660716,2.397048455573152
2025-10-07 00:00:00+00:00,Controversial Public Incident,5.252891127128849,3.3876982412070626
2025-10-07 00:00:00+00:00,DEI Program Backlash,3.3401373931884764,2.8596393957136836
2025-10-07 00:00:00+00:00,Endowment Risk,1.7491072341030103,2.0582055685307368
2025-10-07 00:00:00+00:00,Enrollment Pressure,3.517461138150482,2.9227119688816163
2025-10-07 00:00:00+00:00,Housing/Food Insecurity,2.063698081609333,2.2609932172392906
2025-10-07 00:00:00+00:00,Leadership Missteps,1.3761637789941163,1.775162064167523
2025-10-07 00:00:00+00:00,No Risk,3.1837425104884938,2.8007448477947183
2025-10-07 00:00:00+00:00,Policy or Political Interference,5.877981321353274,3.5079938089452662
2025-10-07 00:00:00+00:00,Research Funding Disruption,6.8059916383544605,3.6567793647609252
2025-10-07 00:00:00+00:00,Revenue Loss,1.9411551741407802,2.1854169670127894
2025-10-07 00:00:00+00:00,Transportation/Access Disruption,3.9979741325576432,3.0763235209925464
2025-10-07 00:00:00+00:00,Violence or Threats,2.716429025564972,2.6037247053991748
2025-10-14 00:00:00+00:00,Academic Disruption,3.06796315174342,2.7550138786234517
2025-10-14 00:00:00+00:00,Enrollment Pressure,0.994635462660421,1.4230890078349085
2025-10-14 00:00:00+00:00,IT System Failure,1.9298290888378586,2.1782207057384904
2025-10-14 00:00:00+00:00,Infrastructure Failure,0.6230599450310629,0.9975151870241571
2025-10-14 00:00:00+00:00,No Risk,1.7522574983918577,2.0603849826292695
2025-10-14 00:00:00+00:00,Policy or Political Interference,5.126674252273414,3.3610156161745195
2025-10-14 00:00:00+00:00,Ransomware/Malware,2.373103773710769,2.4348996901246975
2025-10-14 00:00:00+00:00,Research Funding Disruption,5.4682511414326145,3.4312743438765887
2025-10-14 00:00:00+00:00,Revenue Loss,2.1233517628737615,2.2963337766386376
2025-10-14 00:00:00+00:00,Student Conduct Incident,0.31215601876963234,0.555011913788137
2025-10-14 00:00:00+00:00,Title IX/ADA Noncompliance,0.47221850043450564,0.794387257137173
